kode,nama,link_profil,alamat,kabupaten,kota,provinsi
20231711.0,SMAS ISLAM DARUL ABROR,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/44DE5A0F-7E07-4977-B6A4-52B063ECE324,JL. RAYA KRANGGAN GG. CAMAR Jatiraden Kec. Jati Sampurna Kota Bekasi Prov. Jawa Barat,,Kota Bekasi,Jawa Barat
70049661.0,SMA ISLAM AL AZHAR 20 KEMBANGAN,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/81863C95-0862-44B6-BDAF-52BDAD8DE247,Jl. Perintis No. 112 Joglo Kembangan Jak... Joglo Kec. Kembangan Kota Adm. Jakarta Barat Prov. D.K.I. Jakarta,,Kota Adm. Jakarta Barat,D.K.I. Jakarta
60726124.0,SMAN 2 BLAMBANGAN UMPU,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7B557EDD-29DF-4716-A253-52BE13846A9E,Jln. Hj Burniat Sidoarjo Kec. Blambangan Umpu Kab. Way Kanan Prov. Lampung,Kab. Way Kanan,,Lampung
20231292.0,SMAS DARUSSALAM PURWASARI,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/EA529E0C-6697-4E13-86B7-52C2020DF171,JL. H. MUSTOFA NO. 13 DESA PURWASARI Purwasari Kec. Dramaga Kab. Bogor Prov. Jawa Barat,Kab. Bogor,,Jawa Barat
60403783.0,SMA NEGERI 5 RAJA AMPAT,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4ACD85B8-C36B-4472-8BEE-52C46EE74E5A,Kampung Andey Andey Kec. Waigeo Utara Kab. Raja Ampat Prov. Papua Barat Daya,Kab. Raja Ampat,,Papua Barat Daya
10260520.0,SMAN 5 PEMATANG SIANTAR,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/50364F58-3127-471B-8D1B-52C68BA4008C,"JL. MEDAN Km 6,8 Tanjung Tongah Kec. Siantar Martoba Kota Pematangsiantar Prov. Sumatera Utara",,Kota Pematangsiantar,Sumatera Utara
70041951.0,SMA QUR’AN TERPADU (QT) YANBU’UL QUR’AN 7 BOGOR,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4D62490F-8ABF-49B9-B4D6-52C970793E56,Jl. Raya Menteng RT.03 RW.08 Sukadamai Kec. Sukamakmur Kab. Bogor Prov. Jawa Barat,Kab. Bogor,,Jawa Barat
10102505.0,SMA NEGERI 1 MEULABOH,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A2E9C3D2-1F8C-44CF-AA25-52C9A40C862D,JL. IMAM BONJOL NO. 1 MEULABOH Drien Rampak Kec. Johan Pahlawan Kab. Aceh Barat Prov. Aceh,Kab. Aceh Barat,,Aceh
60201363.0,SMAN 2 HALMAHERA TIMUR,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B7C6D0DA-4FEE-4F0D-8EF1-52CA9793C91A,Jln. Trans Halmahera Subaim Batu Raja Kec. Wasile Kab. Halmahera Timur Prov. Maluku Utara,Kab. Halmahera Timur,,Maluku Utara
30304271.0,SMAN 5 BANJARMASIN,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D45F6C0E-FF3A-49DA-B1FE-52CD8D517050,JL. SULTAN ADAM NO.76 Surgi Mufti Kec. Banjarmasin Utara Kota Banjarmasin Prov. Kalimantan Selatan,,Kota Banjarmasin,Kalimantan Selatan
